,area,perimeter,aspect_ratio,rectangularity,circularity,contrast,correlation,inverse_difference_moments,entropy,mean_r,mean_g,mean_b,std_r,std_g,std_b
0,52107.5,1639.3393050432205,0.38333333333333336,2.648371155783716,51.57478975309867,14.382606764944622,0.9961525654295784,0.9606811461876703,1.0113509115629515,4.283346969944908,5.9803501881852394,3.6015916653030056,22.684420941752172,26.743051459417103,21.39918489432367
0,42949.5,1733.329200387001,0.18769716088328076,1.7566211480925273,69.95262149534314,12.328235915956144,0.9948665889729551,0.959668497513231,0.9197439860025911,4.972156221022201,6.265420825833197,4.3176152293678065,25.76643528094106,29.3702898591452,24.75475734260701
0,42976.5,1760.8094292879105,0.3810316139767055,3.202424580875595,72.14291173709393,12.097052983819337,0.9949618373392566,0.9597267994608114,0.9218775815492597,5.071480936017019,6.327676866852125,4.3549031800578195,26.22781685700572,29.623097201081908,24.937714461456316
0,51842.0,1536.891478061676,0.22082018927444794,1.7121253038077235,45.56219697038315,15.834806036167883,0.9957676085734447,0.9618008653913797,1.006610701597247,4.267225222276768,5.973368243058965,3.6172443135329733,22.609986084315576,26.724511469791604,21.50603968905279
0,52107.5,1639.3393050432205,0.38333333333333336,2.648371155783716,51.57478975309867,14.382606764944622,0.9961525654295784,0.9606811461876703,1.0113509115629515,4.283346969944908,5.9803501881852394,3.6015916653030056,22.684420941752172,26.743051459417103,21.39918489432367
0,42949.5,1733.329200387001,0.18769716088328076,1.7566211480925273,69.95262149534314,12.328235915956144,0.9948665889729551,0.959668497513231,0.9197439860025911,4.972156221022201,6.265420825833197,4.3176152293678065,25.76643528094106,29.3702898591452,24.75475734260701
0,42976.5,1760.8094292879105,0.3810316139767055,3.202424580875595,72.14291173709393,12.097052983819337,0.9949618373392566,0.9597267994608114,0.9218775815492597,5.071480936017019,6.327676866852125,4.3549031800578195,26.22781685700572,29.623097201081908,24.937714461456316
0,45531.5,1508.236711859703,3.556179775280899,2.4746384371259458,49.960532356750136,9.402764156516493,0.996296769309206,0.9567783575135976,1.2556813232634898,15.35037037037037,16.756746849942726,14.615001363661158,55.24301548064532,56.928346732075575,54.73565339017687
0,45531.5,1508.236711859703,3.556179775280899,2.4746384371259458,49.960532356750136,9.402764156516493,0.996296769309206,0.9567783575135976,1.2556813232634898,15.35037037037037,16.756746849942726,14.615001363661158,55.24301548064532,56.928346732075575,54.73565339017687
0,264757.0,2458.518018245697,0.8511904761904762,1.4518369674833904,22.82965453619262,9.402694131298095,0.9990201660117086,0.8275597588228982,4.143875808727207,24.356418480336007,39.43902143675339,29.37291878034146,47.44943952519327,64.88324538431465,55.54823232638998
0,224653.0,2176.8367788791656,0.6929955290611028,1.388875287665867,21.093056232861443,8.425219302742935,0.9990195388139563,0.8479038249749861,3.6167089763340665,20.92111820214913,33.59469372170403,25.06427971417662,45.161605601591006,61.611882337369266,52.52124878253208
0,260269.0,2211.9494767189026,0.7848484848484848,1.313564043355144,18.798706290634023,7.84218245550913,0.9991780329590928,0.8360174902056137,4.027759168629873,23.677988327060493,38.51161730213276,28.647996509027436,46.38954011797779,64.03804825809925,54.66782168024399
0,287075.0,2550.115997314453,0.8537666174298375,1.3630793346686405,22.6529359914973,8.802772512746076,0.9990259117138055,0.8341489694328943,4.190498654910211,24.777064310260187,47.99769268532155,20.38420444008073,43.95038226498456,71.93772320849625,43.09142721762752
0,264757.0,2458.518018245697,0.8511904761904762,1.4518369674833904,22.82965453619262,9.402694131298095,0.9990201660117086,0.8275597588228982,4.143875808727207,24.356418480336007,39.43902143675339,29.37291878034146,47.44943952519327,64.88324538431465,55.54823232638998
0,224653.0,2176.8367788791656,0.6929955290611028,1.388875287665867,21.093056232861443,8.425219302742935,0.9990195388139563,0.8479038249749861,3.6167089763340665,20.92111820214913,33.59469372170403,25.06427971417662,45.161605601591006,61.611882337369266,52.52124878253208
0,260269.0,2211.9494767189026,0.7848484848484848,1.313564043355144,18.798706290634023,7.84218245550913,0.9991780329590928,0.8360174902056137,4.027759168629873,23.677988327060493,38.51161730213276,28.647996509027436,46.38954011797779,64.03804825809925,54.66782168024399
0,287075.0,2550.115997314453,0.8537666174298375,1.3630793346686405,22.6529359914973,8.802772512746076,0.9990259117138055,0.8341489694328943,4.190498654910211,24.777064310260187,47.99769268532155,20.38420444008073,43.95038226498456,71.93772320849625,43.09142721762752
0,206804.0,2100.5037376880646,0.6392215568862275,1.3792576545908204,21.334770855696842,10.465626018722006,0.9987012211077106,0.8502227412640245,3.4306784668405763,19.28036655211913,30.977369770359463,23.2061768395789,43.6655319237431,59.88672658725764,51.07205191386537
0,206804.0,2100.5037376880646,0.6392215568862275,1.3792576545908204,21.334770855696842,10.465626018722006,0.9987012211077106,0.8502227412640245,3.4306784668405763,19.28036655211913,30.977369770359463,23.2061768395789,43.6655319237431,59.88672658725764,51.07205191386537
0,38611.0,1058.3229365348816,0.3087557603686636,1.5062028955479008,29.008506332283932,7.283128609376728,0.9945643522210307,0.9675083944192032,0.761864044711749,5.621370206731031,6.847178312332952,4.805414280259641,27.27176156717294,32.159537978218204,24.590587458961995
0,38742.0,1055.650925397873,0.7950138504155124,2.6742811419131693,28.764619180563354,6.714329608444206,0.9949806959824574,0.9669348297041788,0.7690493920458871,5.781951671848579,6.915975563192058,4.918323242240768,27.96224168262604,32.407685883931215,25.120694115280664
0,48083.5,1152.2712017297745,0.4216589861751152,1.6517516403755965,27.612984128355436,4.954693842495322,0.9957525559692328,0.9624851555574219,0.9258535846208722,8.178979981454209,9.72397316314842,6.393856979217804,34.81537845204557,40.36566115985791,29.25713905503303
0,32577.0,1016.915863275528,1.3372093023255813,2.732295791509347,31.74380308135839,3.5700397070190943,0.9956418963504368,0.9733717565498204,0.8171310220710604,9.436845033546064,11.64672557682867,10.031091474390443,41.982362214817456,48.20154194788516,43.76937177181906
0,38611.0,1058.3229365348816,0.3087557603686636,1.5062028955479008,29.008506332283932,7.283128609376728,0.9945643522210307,0.9675083944192032,0.761864044711749,5.621370206731031,6.847178312332952,4.805414280259641,27.27176156717294,32.159537978218204,24.590587458961995
0,38742.0,1055.650925397873,0.7950138504155124,2.6742811419131693,28.764619180563354,6.714329608444206,0.9949806959824574,0.9669348297041788,0.7690493920458871,5.781951671848579,6.915975563192058,4.918323242240768,27.96224168262604,32.407685883931215,25.120694115280664
0,48083.5,1152.2712017297745,0.4216589861751152,1.6517516403755965,27.612984128355436,4.954693842495322,0.9957525559692328,0.9624851555574219,0.9258535846208722,8.178979981454209,9.72397316314842,6.393856979217804,34.81537845204557,40.36566115985791,29.25713905503303
0,32577.0,1016.915863275528,1.3372093023255813,2.732295791509347,31.74380308135839,3.5700397070190943,0.9956418963504368,0.9733717565498204,0.8171310220710604,9.436845033546064,11.64672557682867,10.031091474390443,41.982362214817456,48.20154194788516,43.76937177181906
0,32871.0,1008.3473217487335,0.3225806451612903,1.5938060904748867,30.931955866199505,3.493982738942739,0.9961145979780771,0.9736150604220181,0.7888343634931243,8.071696939944363,10.303609883816069,8.64425025909562,37.96889698818403,44.64064507445415,39.8362507203794
0,32871.0,1008.3473217487335,0.3225806451612903,1.5938060904748867,30.931955866199505,3.493982738942739,0.9961145979780771,0.9736150604220181,0.7888343634931243,8.071696939944363,10.303609883816069,8.64425025909562,37.96889698818403,44.64064507445415,39.8362507203794
0,18065.5,546.1147857904434,0.7527472527472527,1.380199828402203,16.508890385482932,2.7501370106822662,0.9941912172516351,0.9845758051610833,0.3926351490700929,3.0283466972126765,3.9553013691158023,1.7884306987399772,21.163749070968226,26.849252509026346,15.830532469200062
0,19809.5,597.1442233324051,0.5898617511520737,1.4021555314369367,18.000516088708007,2.9366490212459575,0.9944504110386787,0.9838275309710649,0.4229999016781833,3.222170948562701,4.30906234658812,1.8444728085965199,21.649784876686418,27.975972696126746,15.911866076937166
0,21467.0,609.8132700920105,0.5869565217391305,1.44640611170634,17.322971275926367,4.247381569699356,0.9950488213512437,0.9801230534020815,0.49242765156590074,2.7605727376861395,4.277404680085093,1.670335460644739,19.33739860033046,26.986183399671443,16.17933825520413
0,19181.5,583.5706294775009,0.5954545454545455,1.5024893777858874,17.7543299319014,2.4465429395453477,0.9943652253882046,0.9820488056736998,0.43578051505757254,3.1180810560192005,4.5686859761086565,2.042729504172803,21.304313073874027,29.905504916459115,17.25352813799917
0,18065.5,546.1147857904434,0.7527472527472527,1.380199828402203,16.508890385482932,2.7501370106822662,0.9941912172516351,0.9845758051610833,0.3926351490700929,3.0283466972126765,3.9553013691158023,1.7884306987399772,21.163749070968226,26.849252509026346,15.830532469200062
0,19809.5,597.1442233324051,0.5898617511520737,1.4021555314369367,18.000516088708007,2.9366490212459575,0.9944504110386787,0.9838275309710649,0.4229999016781833,3.222170948562701,4.30906234658812,1.8444728085965199,21.649784876686418,27.975972696126746,15.911866076937166
0,21467.0,609.8132700920105,0.5869565217391305,1.44640611170634,17.322971275926367,4.247381569699356,0.9950488213512437,0.9801230534020815,0.49242765156590074,2.7605727376861395,4.277404680085093,1.670335460644739,19.33739860033046,26.986183399671443,16.17933825520413
0,19181.5,583.5706294775009,0.5954545454545455,1.5024893777858874,17.7543299319014,2.4465429395453477,0.9943652253882046,0.9820488056736998,0.43578051505757254,3.1180810560192005,4.5686859761086565,2.042729504172803,21.304313073874027,29.905504916459115,17.25352813799917
0,17861.0,609.8965303897858,0.5796460176991151,1.6575779631599574,20.826033132607293,2.4992947041414806,0.9942340547227717,0.9826712406788691,0.43122664429396645,3.2645088092510774,4.251686030655103,1.8037767959417443,22.72491799437281,28.770548686784835,17.081382484560375
0,17861.0,609.8965303897858,0.5796460176991151,1.6575779631599574,20.826033132607293,2.4992947041414806,0.9942340547227717,0.9826712406788691,0.43122664429396645,3.2645088092510774,4.251686030655103,1.8037767959417443,22.72491799437281,28.770548686784835,17.081382484560375
0,38646.5,931.3940042257309,0.35400516795865633,1.3718965494934858,22.446917343294757,8.208961646685818,0.9964082087483888,0.9671455712703005,0.7552858130646769,4.173058419243986,5.134394807178312,2.1961992036218843,21.890259787700863,25.306880109499534,18.148656266414577
0,32815.5,956.5899623632431,0.3409090909090909,1.6291081958220963,27.885126117051726,5.372439337334622,0.9965269209191975,0.9740506505234081,0.6350157173039686,4.246279386897943,4.931184203349152,3.603111329296896,23.144780773143502,25.95777019132357,21.063981223835135
0,33174.0,874.3473217487335,0.398876404494382,1.52384397419666,23.044650601349954,3.7682219635511385,0.9972817850161654,0.9752695775877759,0.6354558376927655,4.470285277914144,5.409210712922053,3.2006589210712924,23.907140104683062,27.88838064069365,19.61803911412305
0,37477.0,923.5188946723938,0.4155495978552279,1.5426795100995276,22.75761530583878,4.503518820747825,0.9971890443940583,0.9719220899219809,0.695620636635608,4.865873561337479,5.948522336769759,3.755435553373698,24.469092835251594,28.82927190526666,21.018079910671045
0,38646.5,931.3940042257309,0.35400516795865633,1.3718965494934858,22.446917343294757,8.208961646685818,0.9964082087483888,0.9671455712703005,0.7552858130646769,4.173058419243986,5.134394807178312,2.1961992036218843,21.890259787700863,25.306880109499534,18.148656266414577
0,32815.5,956.5899623632431,0.3409090909090909,1.6291081958220963,27.885126117051726,5.372439337334622,0.9965269209191975,0.9740506505234081,0.6350157173039686,4.246279386897943,4.931184203349152,3.603111329296896,23.144780773143502,25.95777019132357,21.063981223835135
0,33174.0,874.3473217487335,0.398876404494382,1.52384397419666,23.044650601349954,3.7682219635511385,0.9972817850161654,0.9752695775877759,0.6354558376927655,4.470285277914144,5.409210712922053,3.2006589210712924,23.907140104683062,27.88838064069365,19.61803911412305
0,37477.0,923.5188946723938,0.4155495978552279,1.5426795100995276,22.75761530583878,4.503518820747825,0.9971890443940583,0.9719220899219809,0.695620636635608,4.865873561337479,5.948522336769759,3.755435553373698,24.469092835251594,28.82927190526666,21.018079910671045
0,32824.0,886.6072072982788,0.3743169398907104,1.527601754813551,23.948097125068646,15.94209623492194,0.9912529432313112,0.9657596088327248,0.7349690312760986,3.9000840015273006,4.5079539627993235,3.471609665630284,22.49191501602825,24.743522007088796,20.99723155081906
0,32824.0,886.6072072982788,0.3743169398907104,1.527601754813551,23.948097125068646,15.94209623492194,0.9912529432313112,0.9657596088327248,0.7349690312760986,3.9000840015273006,4.5079539627993235,3.471609665630284,22.49191501602825,24.743522007088796,20.99723155081906
0,21375.5,715.369619011879,0.3411371237458194,1.4267736427218076,23.941133157362444,5.34133605659977,0.9961876740796836,0.9821651608609756,0.7002213040448412,11.128116511209294,12.586605574646812,11.523322969508536,49.126563307887196,51.98532910228995,50.78793875561347
0,24486.0,762.4061968326569,1.04,2.150208282283754,23.738593848273947,5.923801495198138,0.9963159683391114,0.9793146990378357,0.7541718366251806,10.598317787596137,12.318055964653903,11.100848742704413,47.40938027584834,50.90281929330114,49.500901008068205
0,25239.5,785.5361396074295,0.6097560975609756,1.9899364091998653,24.448464772651715,5.810112437260172,0.9964874093056928,0.9783427154170456,0.7592181296010861,10.475289368897617,11.72341133475154,10.329191076201386,46.99661642921762,49.4245664924821,47.581554554574005
0,27338.0,800.4650719165802,0.4036697247706422,1.5789011632160364,23.43786419483561,4.886104365167381,0.9961689618029711,0.9739396434447258,0.8223258972550568,12.966494299896361,13.48095783559701,11.776413025691376,51.78478899528447,52.70069356974066,50.0977533777632
0,21375.5,715.369619011879,0.3411371237458194,1.4267736427218076,23.941133157362444,5.34133605659977,0.9961876740796836,0.9821651608609756,0.7002213040448412,11.128116511209294,12.586605574646812,11.523322969508536,49.126563307887196,51.98532910228995,50.78793875561347
0,24486.0,762.4061968326569,1.04,2.150208282283754,23.738593848273947,5.923801495198138,0.9963159683391114,0.9793146990378357,0.7541718366251806,10.598317787596137,12.318055964653903,11.100848742704413,47.40938027584834,50.90281929330114,49.500901008068205
0,25239.5,785.5361396074295,0.6097560975609756,1.9899364091998653,24.448464772651715,5.810112437260172,0.9964874093056928,0.9783427154170456,0.7592181296010861,10.475289368897617,11.72341133475154,10.329191076201386,46.99661642921762,49.4245664924821,47.581554554574005
0,27338.0,800.4650719165802,0.4036697247706422,1.5789011632160364,23.43786419483561,4.886104365167381,0.9961689618029711,0.9739396434447258,0.8223258972550568,12.966494299896361,13.48095783559701,11.776413025691376,51.78478899528447,52.70069356974066,50.0977533777632
0,28653.5,806.4234417676926,0.4634920634920635,1.6050395239674036,22.695962707259184,4.98951673858328,0.9962613623167054,0.9727992840949277,0.822097700351909,11.629866361206567,12.508603065510282,10.86961326569574,48.52004389782499,50.33501643501956,47.79419249682778
0,28653.5,806.4234417676926,0.4634920634920635,1.6050395239674036,22.695962707259184,4.98951673858328,0.9962613623167054,0.9727992840949277,0.822097700351909,11.629866361206567,12.508603065510282,10.86961326569574,48.52004389782499,50.33501643501956,47.79419249682778
0,23715.5,1885.3636902570724,0.8798449612403101,2.4695241508717927,149.88493789039936,16.908214548089447,0.9820607278894515,0.9743581986061662,0.5929093411695916,4.217759231986036,4.966543391698031,3.2819887634320626,26.034057438808347,29.05447583098468,23.963252998768127
0,23843.5,1910.1332422494888,0.9367088607594937,2.2066391259672447,153.02321400576864,15.300640812717695,0.9836845668652487,0.9744973560759462,0.592179745027742,4.208641248022691,5.018293787159767,3.3907434680630555,25.971743393932538,29.260690280145948,24.484549844816133
0,23878.0,1916.4347579479218,0.9625,2.3218024960214425,153.81196840065792,15.012776089294567,0.9839756457892287,0.9747064781082554,0.5884619745494121,4.203322969508537,4.958042873506791,3.3016003927344135,25.943545014729743,29.008434030304727,24.018623543715677
0,26113.5,2203.353585600853,0.9254237288135593,3.0840369923602733,185.91023888717083,22.519756465508124,0.983294677556902,0.9690543314998368,0.6766348141361418,4.827921234931544,4.822078219603993,3.1028189603447336,27.995025915495887,28.102084099352762,24.985641792198905
0,26343.5,2120.5007733106613,0.9704797047970479,2.7055250820885606,170.68815949327586,20.397014490825484,0.9848002354215593,0.9693684322694671,0.6704954142141755,4.83206131020564,4.782700049091802,3.085088092510773,27.980797397836422,27.895520066354912,24.844279314585567
0,26310.0,2152.4835283756256,1.0149253731343284,2.770657544659825,176.09978486994996,20.20510118225222,0.9849395773821424,0.9694648596764907,0.6722549841167879,4.876847215403917,4.839251622756778,2.9768526700485465,28.173932769073446,28.13976071156573,24.305983218659758
0,26589.0,1976.694643497467,0.9304635761589404,3.1916205949828877,146.95256360267697,12.144282920107743,0.989230577816657,0.9699482344083276,0.6838704573247786,4.688546337206131,5.4982545137184315,3.79943817160312,27.300358073053193,30.375659700471168,25.411649452588186
0,26701.5,1982.3342527151108,0.8916083916083916,2.731307229930903,147.16960056504604,11.390374500326244,0.9898756316171078,0.9700761485784734,0.6825681826821989,4.655372279495991,5.573387879779633,3.796690121638575,27.136260109698014,30.6680052717023,25.368680573216384
0,24409.0,1812.4347579479218,0.9959183673469387,2.4490966446802407,134.57821917398263,10.411872270925443,0.9898405427599044,0.9722861128630935,0.6395750092992064,4.4196181748759065,5.235161730213276,3.5931380570555826,26.744205993052674,29.954890416817868,24.865671272919982
0,24352.5,1829.8245862722397,1.125,2.660917770249461,137.4913465363463,10.658454997406317,0.9896102077805444,0.9723095050237702,0.6356545307279342,4.312663502972781,5.145264822996782,3.6183461517482134,26.25370204163225,29.588333716889164,25.000710840769955
0,66781.0,1306.8224983215332,0.7876344086021505,1.6321408783935552,25.572918077287458,6.826361929539113,0.9970573476873366,0.9446542256547702,1.236762993207139,8.473371515845743,12.057170130366007,6.5703769159439265,31.651047289958193,42.42485044659867,26.97362600136596
0,60470.5,1177.8691807985306,0.8348623853211009,1.4762735548738641,22.943018613621543,11.549596854568323,0.9939737673167988,0.9403943798141706,1.1807883563618762,8.065804832815141,11.290811105656466,7.559739267986691,31.236205327580493,41.657632663605845,29.80540438876871
0,60557.5,1184.9574934244156,0.8913738019169329,1.4420509433183337,23.186628596336934,9.252963857404168,0.9951630627527357,0.9421348396529946,1.158526045430523,8.029839087983419,11.250307096492664,7.526532482408771,31.077332116409043,41.53143592125735,29.64956413258135
0,71529.5,1346.413337111473,1.1437908496732025,1.497284337231492,25.343793460763088,4.9432081870014155,0.9979978213476844,0.9445790154126176,1.3527528512551057,10.411726395025363,15.072047128129602,8.836630120547646,37.247158821731034,49.06944932211723,34.78441089377085
0,66781.0,1306.8224983215332,0.7876344086021505,1.6321408783935552,25.572918077287458,6.826361929539113,0.9970573476873366,0.9446542256547702,1.236762993207139,8.473371515845743,12.057170130366007,6.5703769159439265,31.651047289958193,42.42485044659867,26.97362600136596
0,60470.5,1177.8691807985306,0.8348623853211009,1.4762735548738641,22.943018613621543,11.549596854568323,0.9939737673167988,0.9403943798141706,1.1807883563618762,8.065804832815141,11.290811105656466,7.559739267986691,31.236205327580493,41.657632663605845,29.80540438876871
0,60557.5,1184.9574934244156,0.8913738019169329,1.4420509433183337,23.186628596336934,9.252963857404168,0.9951630627527357,0.9421348396529946,1.158526045430523,8.029839087983419,11.250307096492664,7.526532482408771,31.077332116409043,41.53143592125735,29.64956413258135
0,71529.5,1346.413337111473,1.1437908496732025,1.497284337231492,25.343793460763088,4.9432081870014155,0.9979978213476844,0.9445790154126176,1.3527528512551057,10.411726395025363,15.072047128129602,8.836630120547646,37.247158821731034,49.06944932211723,34.78441089377085
0,66816.5,1305.0407537221909,0.8253521126760563,1.556726257735739,25.489682471781432,6.418771254345755,0.9972316413612813,0.945194277169462,1.2371468965126098,8.487867779414172,12.15541591665303,6.484932089674357,31.696365950077837,42.6881265724091,26.58741657033241
0,66816.5,1305.0407537221909,0.8253521126760563,1.556726257735739,25.489682471781432,6.418771254345755,0.9972316413612813,0.945194277169462,1.2371468965126098,8.487867779414172,12.15541591665303,6.484932089674357,31.696365950077837,42.6881265724091,26.58741657033241
0,75891.5,1343.016368508339,1.2438271604938271,1.720508884394168,23.766732322873132,5.9196698898595965,0.995790738814737,0.9340940695629834,1.4117615008868036,12.854765723013145,16.29730213276605,9.445964108438336,42.73545010134531,53.20260127517229,33.14339648046829
0,91767.0,1418.562612771988,1.2919254658385093,1.4596968409123106,21.92857875221473,7.72777942647394,0.9971680315543706,0.9401240669857174,1.468179947038517,10.910050728195058,17.442272404952817,9.722321496754487,34.08809878392303,51.38924560322265,31.08895452082458
0,68755.5,1620.7118884325027,1.3928571428571428,1.921766258699304,38.2035913535128,13.823398250907134,0.9920233097834011,0.9308436661249604,1.4103754932217547,9.78189167075765,14.500727649593628,8.522225495009,35.331151009072116,49.77007138301722,31.92421386443788
0,66081.0,1407.983966588974,1.2989690721649485,1.6645934534889,29.999831270283757,11.192096459626901,0.9921245812113655,0.9350808606616491,1.326816906069157,9.674036982490591,14.650466372115856,8.392004581901489,35.384659050463384,51.21816808805254,31.902256007440005
0,75891.5,1343.016368508339,1.2438271604938271,1.720508884394168,23.766732322873132,5.9196698898595965,0.995790738814737,0.9340940695629834,1.4117615008868036,12.854765723013145,16.29730213276605,9.445964108438336,42.73545010134531,53.20260127517229,33.14339648046829
0,91767.0,1418.562612771988,1.2919254658385093,1.4596968409123106,21.92857875221473,7.72777942647394,0.9971680315543706,0.9401240669857174,1.468179947038517,10.910050728195058,17.442272404952817,9.722321496754487,34.08809878392303,51.38924560322265,31.08895452082458
0,68755.5,1620.7118884325027,1.3928571428571428,1.921766258699304,38.2035913535128,13.823398250907134,0.9920233097834011,0.9308436661249604,1.4103754932217547,9.78189167075765,14.500727649593628,8.522225495009,35.331151009072116,49.77007138301722,31.92421386443788
0,66081.0,1407.983966588974,1.2989690721649485,1.6645934534889,29.999831270283757,11.192096459626901,0.9921245812113655,0.9350808606616491,1.326816906069157,9.674036982490591,14.650466372115856,8.392004581901489,35.384659050463384,51.21816808805254,31.902256007440005
0,76792.5,1411.325024485588,1.1540880503144655,1.519757788846567,25.9379278541426,8.472466395261936,0.994839192825077,0.9380120970800445,1.360637397415756,11.202060764741177,16.470730376915945,10.108702340042546,37.36544606670052,53.0436877273765,34.49332758415587
0,76792.5,1411.325024485588,1.1540880503144655,1.519757788846567,25.9379278541426,8.472466395261936,0.994839192825077,0.9380120970800445,1.360637397415756,11.202060764741177,16.470730376915945,10.108702340042546,37.36544606670052,53.0436877273765,34.49332758415587
0,252488.5,2311.2358354330063,0.8516320474777448,1.5322519639508334,21.156651043472102,8.750524285533523,0.9988497307297695,0.8322106899785533,4.162343965922962,41.19357442862597,52.75542137129766,34.8306485572465,69.26674299085812,80.1767375739665,64.77933236000885
